image_ids,grapheme_root,vowel_diacritics,consonant_diacritics
শান্তিপুর_005,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_006,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_007,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_008,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_009,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_010,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_011,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_012,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_013,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_014,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_015,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_016,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_017,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_018,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_019,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_020,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_021,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_022,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_023,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_024,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_025,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_026,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_027,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_028,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_029,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_030,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_031,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_032,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_033,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_034,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_035,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_036,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_037,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_038,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_039,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_040,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_041,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_042,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_043,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_044,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_045,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_046,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_047,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_048,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_049,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_050,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_051,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_052,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_053,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_054,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_055,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_056,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_057,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_058,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_059,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_060,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_061,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_062,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_063,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_064,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_065,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_066,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_067,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_068,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_069,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_070,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_071,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_072,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_073,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_074,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_075,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_076,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_077,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_078,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_079,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_080,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_081,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_082,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_083,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_084,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_085,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_086,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_087,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_088,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_089,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_090,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_091,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_092,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_093,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_094,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_095,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_096,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_097,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_098,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_099,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শান্তিপুর_100,"[143, 96, 106, 133]","[1, 2, 4, 0]","[0, 0, 0, 0]"
শিলিগুড়ি_001,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_002,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_003,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_004,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_005,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_006,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_007,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_008,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_009,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_010,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_011,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_012,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_013,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_014,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_015,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_016,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_017,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_018,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_019,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_020,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_021,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_022,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_023,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_024,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_025,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_026,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_027,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_028,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_029,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_030,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_031,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_032,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_033,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_034,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_035,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_036,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_037,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_038,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_039,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_040,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_041,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_042,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_043,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_044,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_045,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_046,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_047,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_048,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_049,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_050,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_051,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_052,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_053,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_054,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_055,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_056,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_057,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_058,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_059,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_060,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_061,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_062,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_063,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_064,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_065,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_066,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_067,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_068,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_069,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_070,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_071,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_072,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_073,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_074,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_075,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_076,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_077,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_078,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_079,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_080,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_081,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_082,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_083,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_084,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_085,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_086,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_087,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_088,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_089,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_090,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_091,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_092,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_093,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_094,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_095,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_096,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_097,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_098,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_099,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
শিলিগুড়ি_100,"[143, 134, 33, 175]","[2, 2, 4, 2]","[0, 0, 0, 0]"
সাঁইথিয়া_001,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_002,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_003,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_004,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_005,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_006,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_007,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_008,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_009,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_010,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_011,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_012,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_013,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_014,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_015,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_016,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_017,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_018,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_019,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_020,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_021,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_022,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_023,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_024,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_025,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_026,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_027,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_028,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_029,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_030,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_031,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_032,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_033,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_034,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_035,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_036,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_037,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_038,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_039,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_040,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_041,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_042,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_043,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_044,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_045,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_046,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_047,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_048,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_049,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_050,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_051,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_052,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_053,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_054,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_055,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_056,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_057,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_058,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_059,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_060,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_061,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_062,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_063,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_064,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_065,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
সাঁইথিয়া_066,"[157, 14, 81, 177]","[1, 0, 2, 1]","[0, 0, 0, 0]"
